throughput,delay,jitter,packet_loss,availability,label
5.690596742778877,131.4736571090107,92.06952390107749,8.174688950164384,98.10398430123107,Sangat Buruk
10.899652054849144,409.6064801052227,43.257436100666645,0.43034183306694396,99.0136224384207,Buruk
2.9043920769977767,424.6650918018519,30.047680091920107,1.373973810103708,96.26881803230484,Buruk
16.06371991700539,463.68519074171627,64.32676241219434,2.751075905232685,93.33455328272241,Sangat Buruk
1.5835578092274394,326.9672929862253,42.15706202867351,6.333647922608,94.27234732548871,Sangat Buruk
19.739050038350292,541.7300328621376,59.865246940948815,9.76359099631306,99.69736082287429,Sangat Buruk
15.46767090900348,564.9885143690253,42.57859404713907,1.1782285261993442,98.81186826435852,Sangat Buruk
4.054442062530031,494.0540168858692,16.146582881139274,1.4270766921391842,94.63525909099442,Sangat Buruk
0.20989013075968774,399.576415104503,47.473248414236885,3.688703967009803,99.43063007110922,Sangat Buruk
16.3276824262512,217.04652447515377,69.40086437216225,8.362191377553202,98.2295487540646,Sangat Buruk
14.166461142567579,590.6197068911216,80.12909695909734,4.672309527508141,99.01089861659794,Sangat Buruk
14.607242644015646,200.7748919555661,49.83930140285813,3.2161060025582167,96.82977234575921,Buruk
15.448279899050318,161.4613070947371,17.358551130829692,5.612038322088613,98.57654043461994,Buruk
1.5734885695083982,293.1847625826205,42.054083255293726,2.6052319744575003,98.91766141334325,Buruk
7.233467998031024,81.26231389181365,78.84309895532813,4.011599072475209,90.92016584540671,Sangat Buruk
2.405794284550081,588.1719555694849,41.87306779109021,3.3260514923204187,99.65216976660659,Sangat Buruk
17.275758174924313,373.63845602903365,69.95654856681801,8.041410224146459,93.33613098764063,Sangat Buruk
12.503632723868401,356.3236504152964,51.21415448613089,9.242557264380007,94.39899509583356,Sangat Buruk
6.684870694567718,410.68795394484596,24.881089385830272,7.595721921569119,97.91903759192816,Sangat Buruk
1.3648111706918704,323.3630062774637,79.81890029428436,4.390835760299835,96.64896305572498,Buruk
6.288548202141677,67.63493440199787,9.337131952998016,5.043349774966638,98.93059912436057,Buruk
6.571148108332266,386.7712088622182,52.96413799275991,1.2507369392943568,94.00573750776772,Sangat Buruk
14.619162948927473,443.89563232603683,21.68021239009709,7.468647111345378,93.73288163676159,Sangat Buruk
12.78739367996874,279.21198334322924,7.63949722559619,5.964756793950441,90.3168884954132,Sangat Buruk
17.7555335772689,466.5125646391561,50.790459771241636,9.024399961374364,94.62725376669658,Sangat Buruk
9.49707701072279,174.85071463613133,50.456653437557435,2.006111435751532,97.2407077032911,Buruk
2.4799254941722038,171.70212508640122,70.98318926589636,7.597261219326121,93.01178717626216,Sangat Buruk
14.293571265737599,138.77934322816566,74.73031861213859,6.8467166171918965,94.62726513673842,Sangat Buruk
15.239622467476257,254.59711788403902,73.05135738059678,2.6584553380975215,92.19397768485278,Sangat Buruk
11.269416231632974,515.8566194639959,41.54631455875875,6.673786395408251,97.72787805871461,Sangat Buruk
15.442246881095762,505.3516341819854,63.53728893542969,9.243733805766496,90.60511561341147,Sangat Buruk
9.926532367651374,260.5533143799271,58.11757902175207,9.184359876671188,97.05383055000499,Sangat Buruk
10.50238330470168,374.0153047891301,42.73461385557504,7.196265745161413,93.78940011744983,Sangat Buruk
8.608066265335136,446.4489740612036,60.12405672441333,0.48073112534060103,90.41596069387121,Sangat Buruk
0.6058406222074942,182.66372604541263,94.77753979391998,8.722643373201615,98.53469587291787,Sangat Buruk
2.2470393971667586,142.4775972421109,20.09648062445636,6.577786070045399,94.87721863181166,Sangat Buruk
0.7254407951660116,584.652796266771,90.6714374827671,3.1043425318273443,95.9931896961613,Sangat Buruk
12.764567184149229,389.65652226529016,6.292095884336638,1.872503617056993,97.32030691524457,Buruk
6.3556840234189,589.7786470085151,31.530532077264404,1.162038629973171,96.55074433001188,Sangat Buruk
10.220556754177585,235.765792922726,29.526379612541295,0.5023689925776098,97.30856870814611,Buruk
18.16057283112925,436.66743498577233,63.01014568020967,7.541032479507565,97.62281684577857,Sangat Buruk
5.0609153600626104,172.43200009768074,13.991270225951741,2.358429989432753,95.89151530564611,Buruk
8.26662016840903,193.6600942006521,88.35241357213562,0.2425293604325507,93.65637830907757,Sangat Buruk
15.135467657006668,331.5461666982932,83.02658943803908,3.972706518419893,92.43142149716343,Sangat Buruk
4.653083493283287,225.78996902943916,65.5545161488425,4.826070805923389,99.02903236652787,Cukup
1.6319002055929805,142.19186011232145,46.382969347427576,1.692302309001269,99.6992484463822,Cukup
5.866053912983983,194.58438609412931,93.36264817206576,0.4404833616254977,93.5766275509821,Sangat Buruk
3.3083036163546877,69.66161695622556,83.24390891733503,1.8912548309806887,91.123107290723,Sangat Buruk
18.600983281617204,437.4329918126176,50.432199660043246,6.791027618365744,92.22537327116432,Sangat Buruk
16.1815955533319,320.6641613972239,70.48546209097681,0.822436772512064,96.7066734598719,Buruk
12.704734754557427,101.83368652248909,57.126065265788775,5.550370305569938,91.72933369958331,Sangat Buruk
17.442065744735583,144.43169622067018,59.20628160043819,1.4641198790816667,97.80122273060988,Buruk
16.093074330292378,106.3939959619542,33.766630874309655,1.9568917358041937,99.23030239874714,Cukup
3.812744171832113,386.92604455173205,46.74637585786478,3.930778832666987,99.63651515078847,Buruk
17.861924069950557,101.81569998687158,8.734021648184676,1.0082533605373134,90.09325505974891,Sangat Buruk
10.832910614121449,464.8552831693688,36.37752047479466,1.7320350278221286,99.58154164954416,Sangat Buruk
16.168059087764846,61.28100562621515,69.88702302085305,3.489524114513541,97.40194419129618,Buruk
17.932216868477514,187.15668339774066,95.36838702011245,3.2966900549836686,90.84050232263802,Sangat Buruk
6.42826915194009,539.866671740549,96.34334716353901,7.492714856757319,94.15240468778727,Sangat Buruk
2.2900332981007674,445.1922249672353,56.016564043364276,0.7478230512642436,97.0004547457951,Buruk
4.635909734584639,90.13258310912825,61.05560292914863,8.604507356663435,99.56685492661049,Sangat Buruk
8.5994449936625,501.61935746684884,19.386397364595783,8.162321707394549,91.64141393611392,Sangat Buruk
16.378493841857612,321.1693168471126,69.83550270125954,7.6599163969193835,91.27733281926955,Sangat Buruk
17.228538606801234,515.730664942856,7.9952204747642375,3.093723624631325,94.72347053261879,Sangat Buruk
0.23834739757069498,380.40687594771634,29.183882894145007,8.228817855407875,99.6809889373849,Sangat Buruk
10.263871321293557,425.0081676180723,67.16797138125878,1.828020802892808,99.71379215258011,Buruk
8.406478962660701,596.4258582176395,31.72070302280544,1.2440920585502824,92.27914741052909,Sangat Buruk
4.5199454283675315,177.78455025821,5.934840537330977,0.44956333489487355,93.19347147971457,Sangat Buruk
2.485320809940288,393.1700661187636,83.35517052574542,9.393103630055759,99.08031985644655,Sangat Buruk
6.818541910932195,303.1767645315691,31.722670706321743,3.0801089770527366,97.34841490852064,Buruk
18.86390310785913,71.69857410748028,7.247417261009164,9.17617880177906,99.72316428657618,Sangat Buruk
6.531738347213028,57.958852826575765,8.404028285783653,2.726135615193297,98.93148363015554,Buruk
10.423933372692984,115.57571779982227,25.924121080086607,9.075659593363495,92.15096050313744,Sangat Buruk
14.090077282014038,407.0004572962015,18.623578774931097,9.039290528460883,97.59726859412683,Sangat Buruk
7.33622908734795,361.9396983523657,77.65571166023493,9.236760450107129,90.48565231560117,Sangat Buruk
19.438463446147118,354.3862586400501,32.84672062003641,4.961534392841937,98.17832778741474,Buruk
19.252701169348015,67.52121939054305,80.66488271894342,8.65946286798892,96.01556762444608,Sangat Buruk
5.110467686924746,308.1166479980039,18.210753784492127,9.507658961673203,99.56100962636462,Sangat Buruk
9.99524526725847,558.5425498133907,49.795038774864295,3.246169418971795,99.60032455469079,Sangat Buruk
6.087478365353715,268.67552812085563,69.11567622175976,4.18874405682555,90.50815109024356,Sangat Buruk
5.768325838111605,393.707358383651,65.54709453271963,7.19240187335744,91.60521485555768,Sangat Buruk
0.8340502523552026,478.9002715927289,60.51181158309661,3.0035982172330087,94.84207047318692,Sangat Buruk
12.230330246199946,481.1589035280382,92.55733859118581,7.53809308912659,98.79493524946149,Sangat Buruk
10.103312562254343,335.60404531739925,23.62398962296769,0.7389214521353393,98.14445142296057,Buruk
1.1244271498747882,521.873569971285,49.878201241748435,5.2349838428854225,99.64370026351779,Sangat Buruk
5.6450646383085665,265.2579513500608,88.51526245716846,1.223134840837452,96.18084117111341,Buruk
18.17449113073641,538.7812681316391,8.711482793920547,2.9332347643667642,92.56563519561621,Sangat Buruk
4.86728162427275,182.12494151754993,6.532938557054449,2.58625392486472,90.25106639505178,Sangat Buruk
2.9834079546153394,204.11902384481408,24.09692646827085,8.389320735626661,92.22926490720549,Sangat Buruk
9.840109929523503,79.21634330945061,63.66910073426383,1.9351725540619746,96.75273197953625,Buruk
19.714444036800955,487.5700100982556,26.72808301853088,8.08447920159119,99.26274823343013,Sangat Buruk
4.916899903078858,279.3803799279881,19.8337484970711,7.93960345907922,93.20903667308265,Sangat Buruk
13.475497393376981,176.01413765126946,46.42142922047091,4.988830555572299,98.75704330289295,Buruk
15.256230345041478,177.48465268911883,61.74620880817174,2.338432555961296,93.94898248341157,Sangat Buruk
4.828987125448752,545.7699676760783,25.6072129946573,2.268963399562227,93.0827124936855,Sangat Buruk
14.591505337376004,508.65413025357026,30.768427485650463,4.649246471158478,95.08844242805819,Sangat Buruk
7.418884341113138,354.4419869464508,61.74237117633987,0.0880900739351631,94.42273492409615,Sangat Buruk
12.68288602881223,388.8609402286466,94.62810377695581,5.313507546113661,99.13799868517017,Sangat Buruk
12.707241244141803,310.87906380266,67.79943101637073,9.527795257670554,94.68256947408126,Sangat Buruk
10.761916213087693,265.41659858334486,78.50751021487143,1.5470688186259651,92.77335387223076,Sangat Buruk
1.896766424082725,553.5122846700823,37.31419938079141,5.733456214756034,98.42565577501904,Sangat Buruk
16.722519662225835,119.08698693616614,27.95318157906214,9.617786886444568,99.98749511659567,Sangat Buruk
6.483523292937543,280.14573434392537,45.97250657705963,8.605221394916002,96.48171419181324,Sangat Buruk
3.811718356957099,239.50904939333142,80.90615004245569,8.503801163813403,92.50461368936358,Sangat Buruk
0.9114253169398019,323.9828961381316,46.173664537265026,8.21849930396189,92.38815077013179,Sangat Buruk
11.858769569446011,301.6975309998463,84.82581547019625,3.090236060561856,90.5770669621526,Sangat Buruk
13.58353080066142,335.3892424080948,98.88842608881758,8.906168312668122,90.77293038514085,Sangat Buruk
0.43009779566433737,126.95543747484675,8.130639907303298,9.41340351233171,99.14983095182762,Sangat Buruk
10.290651860155691,332.2278258323024,5.495605452286665,4.957924232990393,90.9648710704955,Sangat Buruk
4.607265926438965,183.33034763796599,15.80938058842282,3.5457104725945876,94.8434384827678,Sangat Buruk
12.93893852914805,151.3822419435052,39.052597897700274,4.142290156058561,96.98121779693179,Buruk
3.5698919371993294,85.65882033240517,13.973178705397808,3.3420644183126558,98.50354782773603,Buruk
13.849660988239071,469.4589073158775,87.19578328425685,2.1241844202454008,91.71270950253728,Sangat Buruk
7.796033391380694,285.09305647110796,3.2914788516793165,6.184484702528894,94.37778679125357,Sangat Buruk
18.740926775861016,394.6540258214671,32.26347891724643,5.625968862453229,92.51480195013778,Sangat Buruk
2.8366667885052657,450.17633881760884,19.28476831992633,4.625850710392756,92.55823089966601,Sangat Buruk
6.887220385900143,423.62416592245444,93.2223936855957,0.9584538668483178,93.03839307486676,Sangat Buruk
2.3581230726877225,308.77539549932527,67.27861948411277,7.968929647059998,95.87116214418467,Sangat Buruk
18.5014030037434,263.3441909234514,91.29099538868607,1.749335627507892,90.16577471685588,Sangat Buruk
17.559053132281523,256.77795030236507,97.26054232072894,1.1456204339604814,94.08766286315527,Sangat Buruk
5.233038391531596,402.026838311531,50.21272612405955,6.230713954829474,91.86830135232793,Sangat Buruk
13.233682516080162,322.13689521803036,24.1975916967546,3.986443612377232,99.67118508512635,Cukup
16.362721784004194,517.0227363936808,20.17914983346234,0.5980847535232947,95.8272915925031,Sangat Buruk
11.148496150829299,531.0860913796917,23.068967306898212,3.555683549610582,98.68095468830323,Sangat Buruk
10.640046509284527,143.80820790358516,71.15073745457829,7.717803522849628,91.95689986769612,Sangat Buruk
4.912860588918988,124.9285083501491,5.004127084177073,6.152492052170976,98.10015699323787,Buruk
1.9527450793373942,396.7205093197997,6.084746230238772,3.627860229869968,94.14782461305234,Sangat Buruk
17.9545935832712,215.67416143425368,61.20615129593185,1.9180479163458808,91.77694688849402,Sangat Buruk
18.018319337550277,60.21389532080437,64.56365752700324,6.3179562080477325,97.61245202388233,Buruk
12.69871899973803,538.7534681496253,66.86102950792355,8.875553009463552,97.62011097615282,Sangat Buruk
6.846692841869142,174.79542198409456,37.816169954270535,6.462727180159138,99.95887906864061,Buruk
7.049270534791951,561.1043584271949,80.78854398270116,8.129038546502242,97.80937261798164,Sangat Buruk
14.546518009517762,444.5889479830395,53.82883418493514,5.21527838554371,91.45267247927129,Sangat Buruk
17.952494173056284,469.45941945131636,11.441097370932525,7.179711067410288,93.22544741785728,Sangat Buruk
17.753019842875833,160.80382268623822,79.91283139966718,8.962267737783524,94.51726917291145,Sangat Buruk
15.619523362566714,178.8069340892471,95.35371084077538,7.731789782586551,91.26652805709796,Sangat Buruk
12.876429758470325,336.6972646032362,6.943594987233509,9.098539533981457,97.88038974447814,Sangat Buruk
1.7743853034014718,144.65491895742417,39.74378253135741,4.311396021160599,95.26698537912587,Buruk
3.316411410482814,217.98743097566776,49.264088438640016,9.042202551270567,99.44449569095754,Sangat Buruk
17.981228351688877,226.80436287129245,15.500605247753377,6.215672344817076,95.8930814452582,Buruk
12.167938287225839,137.79646328902027,86.90318583050484,8.700487660816936,95.22899083738254,Sangat Buruk
0.28302132717093,162.8505583673384,29.130814844114358,0.393765304378354,90.71425152932865,Sangat Buruk
2.119283703034039,483.7035131045411,78.51784545387785,6.578523819135361,91.49345904944578,Sangat Buruk
13.303685205250309,141.9577200009976,67.42845372080329,8.479750788778986,98.49526076764151,Sangat Buruk
0.20072551853975185,65.65156551415737,60.20653642423532,1.7420203364319975,99.90675977825808,Sangat Buruk
3.300080223208223,396.14521844591616,20.022142020958885,6.617869334649232,94.15179135898269,Sangat Buruk
11.019802408395062,586.7907156658475,22.849648534539664,8.249547142166314,98.10086083724929,Sangat Buruk
13.868714434084595,232.16759804271675,5.687492069910363,2.879493696326371,96.27585766330651,Buruk
13.07402906410175,115.26063675793876,24.830530548444372,4.05246327906392,99.59059273671714,Cukup
4.562959258265139,363.71302895214194,35.198917336590895,5.695177184992194,92.38137235444093,Sangat Buruk
14.272366504815963,548.4948161026055,83.48138508238011,5.191676888845621,95.44835743007943,Sangat Buruk
4.821256841186321,481.2339789056633,37.272874004765725,0.39189393037135645,94.08795818342595,Sangat Buruk
6.575453993369427,392.3837276269938,75.70755649379504,0.9867209808541344,95.41715975943015,Buruk
14.955178961848679,223.28107313417965,44.50478584825327,1.0046657930436131,92.68858083418856,Sangat Buruk
13.02769469103957,348.03409530192096,78.70196288739496,2.62267905499175,94.97746162715744,Sangat Buruk
16.99954586883414,100.18466271734044,97.65088844326695,2.4586411280244924,96.24804146724765,Sangat Buruk
13.18649655677683,423.41998335436847,24.74431424770043,7.422223837867996,90.81215883999492,Sangat Buruk
11.409341206375885,448.80281039370794,86.37181958442373,5.727443860161445,97.42987254807623,Buruk
1.9641278797790402,580.7673926004553,62.56058454427169,7.639760846452411,97.06522963160417,Sangat Buruk
7.417544480882726,193.21854730978941,81.91213189727682,0.6989605741087013,98.80457601451485,Buruk
5.377527116866336,60.15103047366245,65.50700432451272,4.852142374716006,94.25856551809926,Sangat Buruk
4.955393903243762,350.0846554349328,42.97100122014086,3.2377557926526945,90.61669132614718,Sangat Buruk
19.462910039573668,438.734777418248,23.579419004737247,8.499393107557463,94.61461129021687,Sangat Buruk
7.922644720868531,484.7241117356434,7.933487307785337,7.077891569099033,91.37609172061961,Sangat Buruk
17.851726448024554,156.55641316364583,54.01631808161098,8.692584708267963,96.47446813521817,Sangat Buruk
12.65965865734553,193.964077970363,99.0422833581597,0.4642712240606006,90.47131524131306,Sangat Buruk
15.916744940478802,331.92500889701296,74.06613869640641,7.2082348956660045,93.73996406227695,Sangat Buruk
10.102478152793323,231.83044548350102,33.40720859850264,5.40008352159578,90.82842898487496,Sangat Buruk
11.580387304064546,523.2813176230948,82.89327520858679,8.250000290155658,90.03366434071603,Sangat Buruk
9.90110210699539,310.5680845562961,77.12941601746425,5.07160590925821,99.60557223901591,Buruk
3.9853354571810855,489.7682542561016,28.88194354199222,5.4020907790190895,99.9612734802628,Sangat Buruk
14.476797093703954,369.34086826529455,2.416441489629234,0.5176738094206512,95.55502951531813,Buruk
5.687370012573029,475.1995778894116,12.69810121486101,6.685228650359667,92.38955849945484,Sangat Buruk
0.5838877319859314,232.97014259167813,87.85331284089371,2.7313987560505004,99.11099036808658,Buruk
12.944898688552637,507.27914206167117,83.8197404951823,0.1969392217882049,99.23036597076107,Sangat Buruk
3.6245025202002736,201.01477355306187,30.22569108695788,0.6643716250603005,98.54508891170705,Buruk
18.815125828622996,350.35434440180995,29.234347202157622,9.572856089660256,95.44369984567382,Sangat Buruk
19.083178682351488,167.70391224563082,79.49363372314464,3.4607728957984696,90.74702160896027,Sangat Buruk
18.305801365386927,311.53958689440634,93.83600951964678,8.68075628621159,90.88438927536798,Sangat Buruk
7.466158135083343,224.99636522978673,78.1345884229624,9.596772340692558,98.96619787712655,Sangat Buruk
0.4075866689244618,196.68688685046783,60.95228902604539,9.432671888373228,98.75826847457229,Sangat Buruk
18.573539395495736,581.8417599154207,25.024463682848648,8.817252406994202,94.34397249181218,Sangat Buruk
8.620864551514554,138.04075801770185,53.04904349543081,8.948439124613008,93.28154619476425,Sangat Buruk
19.336430898969024,483.0292106015674,24.117674000733196,2.890080443409515,96.44123920144102,Sangat Buruk
19.276037544076132,591.2907277157682,80.99313058958059,1.5146989026035829,98.06987948255525,Sangat Buruk
17.074888163800466,60.945816057042805,39.309146872255994,6.392625620879237,97.31684942051821,Buruk
5.959532952184754,434.46507772315226,83.53602448240859,4.881055918688238,96.15602938050706,Buruk
7.763444799178312,189.10149305595792,38.779312580289805,0.9874671869517104,92.31511044444831,Sangat Buruk
17.037619763185454,72.26830338056745,82.59079111478924,6.775413160224108,92.62504869220714,Sangat Buruk
6.406747902609925,271.58926842614693,33.99846370135895,5.628600074847734,97.24067481397702,Buruk
3.4729056590532403,564.3697955939813,44.57313775714931,8.630674008104391,98.0261985245103,Sangat Buruk
11.180345122921167,56.47080190184873,61.9333535149231,6.091837956883986,91.1613518809959,Sangat Buruk
18.72948000579954,373.3371305613799,7.958473788961949,5.739461797217537,91.87297047711306,Sangat Buruk
13.950992953831962,325.7680632274284,94.87249911973097,4.4075172333262795,96.80470262177371,Sangat Buruk
11.444217284778361,530.361290404076,57.786972826256516,4.627870698888703,93.889865874714,Sangat Buruk
2.0338122260382936,96.2009429863441,51.27418145438943,9.543812269791161,95.6329286727103,Sangat Buruk
12.338643811313476,424.8393164376577,84.1000031408713,1.3844600940023932,96.14814952655637,Buruk
19.80207161707484,424.0603341383025,86.71051025978593,4.462188185821871,97.76203467267332,Buruk
2.887671903206828,417.9940092742558,52.703780048372586,6.558272339268428,98.05716950716908,Buruk
10.41476008203836,568.2839722142703,92.79897025357009,4.330106455903996,92.80096245261457,Sangat Buruk
17.559724131366313,502.6981409537842,7.409038841571582,2.8321562704075776,95.41296728922171,Sangat Buruk
14.841295493308667,73.0849994339283,12.209353432870536,2.873573707628548,91.23523938621881,Sangat Buruk
13.970613245805831,309.0955678874822,60.082034771429576,2.3365604625771574,98.42015168697549,Buruk
14.079433271343474,268.8741809107334,36.052520317564785,3.4390320058308967,98.45447938333196,Buruk
7.253873909273127,220.58097159994114,46.958291452730684,8.71674775583567,92.99505718999457,Sangat Buruk
5.942477700863417,298.23519883475353,33.47984257181949,5.052245503229952,91.60620207422042,Sangat Buruk
16.20628699402242,261.3068017092876,41.067805833048624,2.4023872807781843,90.70091778200266,Sangat Buruk
16.221256554115698,287.7836449332659,82.44198836748365,3.8452671702653243,95.74976441911586,Buruk
17.354739139744062,588.5940260847534,59.75414378557616,1.0583041207856803,90.9142810039988,Sangat Buruk
18.27348699587378,98.74813611226942,99.73711037906632,9.04035739738738,96.805948446206,Sangat Buruk
10.27571373733266,557.2269784113014,78.90104058427534,4.08197832091432,96.78126401034146,Sangat Buruk
10.080174264275271,314.1301924090647,28.092959156080838,9.803912045930756,96.13987407131624,Sangat Buruk
15.986074061438824,393.05823502474766,27.170166654942925,3.4753877326251925,98.76560501863095,Buruk
13.034282222477525,506.6006316397316,34.25392874158371,8.36356047227121,93.78280692729132,Sangat Buruk
14.069140857428295,248.25466603209054,84.48268858412652,2.5638531329145318,99.02269582624578,Buruk
15.936274121778409,286.73204944838176,3.701477414405994,0.7615289337760223,90.36925368846131,Sangat Buruk
17.81110630216957,275.23516415329266,23.787946608254515,0.317333616738007,91.12756987921408,Sangat Buruk
6.8261036213455615,256.1020623946679,90.58692361408242,6.061684266447836,94.12205562518443,Sangat Buruk
7.574100757534885,559.0411269057922,64.34974717224195,3.115736716735894,95.93993018688573,Sangat Buruk
1.970240602833293,505.91144015615663,23.457862454604584,4.435198804758284,90.32375636639365,Sangat Buruk
11.60777480582386,109.94999442463686,22.695351855025454,8.186470356007954,95.67434471424264,Sangat Buruk
0.8152512485551674,109.46784386240282,86.39919207418362,2.4810808569480214,93.07398316483031,Sangat Buruk
9.365400560835957,285.32823316914516,89.4819933194276,3.0865247673491325,98.8714680781183,Buruk
